ID,Text,Age,Gender,Physical,Race,Religion,Others
1839,saan yung mga igorot tang inang ignorante ka mag aral ka nga bobo,0,0,0,1,0,0
1370,for the lord hindi totoo yang diyos nyo bobo ba kayo wala akong pake sa church tangiana,0,0,0,0,1,0
403,putangina totoo nga yoga is a satanist ritual pukingina ive been telling my friends to stop it fuck hinduism,0,0,0,0,1,0
955,sino itong na ito half taiwanese at half mongoloid puro speculations pinagsasabi nya tapos paniniwalaan nyo kung gustong gumuho yun economy ng communist china they can go ahead youd think na magmamatyag lang ang united nations ang asean etc isip isip lang,0,0,0,1,0,0
2028,gaga kang puta ka anong pakiramdam ngayon na yng idol mo na baboy mukhang enjoy na enjoy kang babuyin si julia dati bobo mo pangit pa itago mo nga yng picture ng tiyan mo pati na rin yng mukha mo kadiri ka,0,0,1,0,0,0
660,triggered si tanga eh sunugin mo pamilya mo saka bigti ka na para luminis ang pinas mukhang hindi lang sa manila bay may basura pinasok na din utak mong buhabuhangin,0,0,0,0,0,1
1795,putangina for every day na nasa office ako gusto mo nakaphonecall ka para naririnig mo lahat ng kumakausap sakin daig mo pa fbi tangina mo putangina mo,0,0,0,0,0,1
1373,eh tangina kasi si duterte broadcast pa sa buong mundo na ok lang daw mangisda mga chinese sa exclusive ez natin kasi friends daw sila amputa lang talaga eh,0,0,0,0,0,1
464,papansin na naman tong mga salot na to kulang ka ba sa kantot at aruga epal amputa,0,0,0,0,0,1
1350,ulol philippe ang taba mo try mo mag workout hahahah,0,0,1,0,0,0
187,required ba talagang kapag apologist bobo na panget pa,0,0,1,0,0,0
1148,bobo tong tao na to e king ina mo kinain na ng taba mo yung utak mo artista ka o pasikat ka lang ulol tignan natin kung saan ka pulutin ngayon kala mo sikat na sikat kung mag salita unsubscribe ka ngayon botcha,0,0,1,0,0,0
1225,tangina bobo talaga hoy gago ang itim mo puta pano ka makikita ni harry ulol,0,0,1,0,0,0
609,ang weird ng mga bata ngayon like wtf,1,0,0,0,0,0
144,tangina ng mga matatandang dds sa tiktok kala mo naman sobrang talino dahil lang matanda na sila kabataan talaga ngayon pakyu mukha kang siko,1,0,1,0,0,0
752,tangina mo benta mo pa ang pilipinas sa mga kupal na yan sino ka ba sa palagay mo kutong lupa ka ang panget mo,0,0,1,0,0,0
1535,kahit nagbigay kapa ng regalo kahit may ambag ka wala ka padin rights bobo tanga panget mo ampota mukha kang chanak,0,0,1,0,0,0
982,mukhang lalake androgynous pro atleast ikaw mejo makinis naman eh si aeta este mukang bakla,0,1,1,1,0,0
198,tangina mo ka abante kailan pa inopress ng mga bakla ang mga straight when youhypocrites and homophobes aka religious people are the ones who try to invalidate everything to make it right according to your own selfish beliefs,0,1,0,0,1,0
1634,manahimik ka bobo kasi mas lalo mo lang sineset up idols mo palitan mo na diaper mo tanda pati utak mo na rin kasi walang silbi,1,0,0,0,0,0
884,sorry not sorry pero karamihan talaga sa muslim aggressor tangina konting kibot resort agad sa violence putangina nyo mga isis,0,0,0,1,1,0
280,annoying man to babae feeling girlfriend amputa,0,1,0,0,0,0
294,binata natagpuang mukhang tanga matapos magyabang,1,0,0,0,0,0
1970,tangina talagang mga baby boomers yan paka toxic,1,0,0,0,0,0
401,ampanget mo ang taba mo bobo ka,0,0,1,0,0,0
123,tangina kapag may napulot kayo na straight na ako gagi fake news yan like super fake news,0,1,0,0,0,0
1208,humanap ka ng matinong lalaki tangina lahat ng lalaki ngayon kahit pangit manloloko na makahanap lang ng ibang babae iiwan ka na,0,1,0,0,0,0
203,isang malaking kulto talaga tong iglesya el shaddai at mga alagad ni quiboloy mga bobong nagsama sama sa iisang relihiyon ang babaho ninyo pota,0,0,1,0,1,0
1463,hayup na mga chingchong to makikipag agawan ng role tapos tanga pala pota,0,0,0,1,0,0
836,sarap din sampalin netong hr eh tinatanong ko kung may pasok pa next week bingibingihan ampota tangina kagigil,0,0,0,0,0,1
247,di kana nga maganda wala ka pang utak,0,0,1,0,0,0
1440,kadiri yung mga arabo kalalaking tao naghahalikan the eff,0,1,0,1,0,0
1734,fuck ang mga taga iglesia ni cristo kung makapanghusga hoi kayong mga ulol kala nyoo porket nagsisimba kayo eh,0,0,0,0,1,0
1892,if you think your question is dumb why ask it in the first place tanga amputa looks at profile ay pinoy pala kaya tigilan mo na pacute mo sis,0,0,0,1,0,0
730,mukha kang tae pakyu mamatay ka na,0,0,1,0,0,0
1708,putangina mo and mongoloid pilot sa airport putangina mo ang utos ko icheck mo kaagad ang box ng recaptcha tangina ka tapos magmaid magyaya or magcook ka magisa mo ill teach,0,0,1,0,0,0
2032,tanginamo wala kang kwenta you shouldnt live you dont deserve being loved back tanginamo eka bobo mo,0,0,0,0,0,1
1154,panget mo bobo kapa tanga lng d mkakagets sa sinabe nya gaya mong tatanga tanga,0,0,1,0,0,0
1662,tang ina ng mga kjc followers na to naboang na full force kay boy sili aka quiboloy kahit lumindol di yan anak ng diyos pota taena di ko naabangan sale ng prinsipyo nila sa shopee at lazada,0,0,0,0,1,0
1427,tangina nung may isyu sa med students and dating tangina parepareho naman kayong arogante,0,0,0,0,0,1
385,mentally challenged ka naman pala kaya ka ganyan girl bisita ka madalas sa psychiatrist mo me bata ka pa naman kelangan alagaan at hubugin para di maging tulad mo,0,1,0,0,0,0
1899,napakabobo mo thanks for making it clear that it was just right,0,0,0,0,0,1
1760,wala talagang hiya yang si tanda ni minsan talaga ew deserve yung suntok sayo gago kasi,1,0,0,0,0,0
855,ang oa ng mga bakla its her opinion mga bobo,0,1,0,0,0,0
1590,girl gamer daw pero pabuhat naman bobo,0,1,0,0,0,0
220,ulol taba mo di kana kasya sa icon mo,0,0,1,0,0,0
642,fuck hindus parang mga catholics wala namang magagawa mga rebulto nyo hahaha mga uto uto amputa,0,0,0,0,1,0
2,tangina ng pinalit ng kapatid ko kay ate ang panget na nga ng ugali ang panget nya pa literal wag mo ko iraprapan dyan baka gusto mong pantayin ko yang sungki mong ipin tangina dagdag pa uso aligo ate ha amoy na amoy ko anghit mo tangina mahiya ka naman,0,1,0,0,0,0
113,putang ina ng dating daan amputa madaling araw na e nagpapatugtog parin ang mga putang ina manahimik nga kayo mga gago tang ina,0,0,0,0,1,0
699,putangina nyong mga officers ng church na pasaway christmas wish ko para sa inyo na mabuhay kayo ng matagal while suffering from chronic insomnia,0,0,0,0,1,0
1105,dapat kase di boomer yung naka upo eh putang ina walang rational thinking parang magulang na sasabihang walang respeto yung anak pag nag eexplain putangina ka duterte,1,0,0,0,0,0
952,putangina mong negro ka puro ka yakap tapos panalo ka gago kaya ka maitim luto ulul gago tangina mo,0,0,1,1,0,0
1649,putangina niyo sabihin nilang ang bobo ng mga babae na driver pero mas maraming tanga na lalaki phew,0,1,0,0,0,0
1637,new year new you taba mo pa rin ulol ugh,0,0,1,0,0,0
2047,baket mukha mo patapon bahahahahahaha tanginang mukha yan papkamatay nalang ako kung kamukha kita pota yuck ew kadiri dugyot bobo,0,0,1,0,0,0
1411,hay ewan ko ba sa mga lalaking ito mga bobo,0,1,0,0,0,0
1410,tangina nung mga driver ng bus jeep uv at tricycle tanginang yan pota pakabobo amputa kumuha ng lisensya sa 711 kinang inang yan tatanga magmaneho amputa buti pa pedicab puta marunong sumunod sa batastrapiko inang yan,0,0,0,0,0,1
1831,abay napakabobo mo naman pala talagang babae ka nasaan ang jutak bes,0,1,0,0,0,0
1534,bobo talaga ng mga inc bengbong at sara with no h pa asan na yung binoto ninyo inuna ba kayo bobo nyo ksi magsara na kayo,0,0,0,0,1,0
1292,tumatandang paurong tong si boomer wala na incel trash walang humour amputa,1,0,0,0,0,0
1954,nak ng teteng nakakasukang pagmumuka nitong tukneneng na ito,0,0,1,0,0,0
442,kanina ka pa punyeta ka yawa ka peste ka kapal ng mukha mong pakialaman ang tweets kong muslim ka,0,0,0,1,1,0
1521,gago nakakasawa na makakita ng mga babaeng nagsisiraan at magpapatayan na para sa walang kwentang lalaki tangina nyo mga manloloko,0,1,0,0,0,0
1854,manahimik ka kung ayaw mong mapugutan ng ulo matanggal lahat ng ngipin mo putangina ka akin yan wag mong tawag tawagin ng cute papatayin ko buong angkan mo kingina ka wala kang hiya sa sarili mo kahit konti man lang ha,0,0,0,0,0,1
1137,putang ina ng pilipinas walang pagasa hanggat ang mga mamamayan ay mga tanga at nagpapakatanga,0,0,0,0,0,1
1716,putangina nung mga nagpopost ng profile sa mga dating apps na looking for someone who can make me laugh clown ata hanap mo di jowa kingina nyo,0,0,0,0,0,1
1257,humawak ka pa talaga sa bilat mo hayop ka gago inutil tarantado gaga pokpok makati ang bilat bastos balahura walang dignidad maupuan mo sana ang ballpen hayop ka tapos bumaon sa bilat mo gago babarilin kita sinasabi ko sayo,0,1,1,0,0,0
2013,si ken na nga lang nagdagdag ng spice sa life ko hindi pa pinanindigan ni bakla tangina ayaw ayusin ang mga desisyon niyang tanga tanga siya,0,1,0,0,0,0
1632,pangit mo taba taba mo di yan bagay sayo ulol,0,0,1,0,0,0
1696,lahi malnourish amf papansin wla nmn ambag sa lipunan agot na igorot,0,0,1,1,0,0
1398,tang ina nung jeepney na nasakyan ko di marunong magsukli ng putanginang driver yan,0,0,0,0,0,1
1851,sana bangungutin ka mga taong mangmang na kagaya mo ang isa sa rason kng bakit nanatiling mahirap at ayaw sa pagbabago ng pilipinas isa kang bobo pakyu,0,0,0,0,0,1
664,pakyu mukha kang tubol,0,0,1,0,0,0
1984,tangina kahit anong sabihin sakin ng nanay ko di niyo na ako masasama sa el shaddai prayer meeting na yan kadiri mga followers dyan pwe,0,0,0,0,1,0
1258,eww kadiri muka pang unggoy igorot lover,0,0,1,1,0,0
1843,tangina talaga ng mga straight na feeling nila lahat ng taong hindi straight bet sila una sa lahat ang panget mo panget pa ugali mo mas gwapo ako sayo wala kang sense kausap bottomline ew,0,1,1,0,0,0
1915,bobo ng gumawa ng commercial ng maxipeel nagustuhan lang sya nung lalaki kasi wala na syang tigyawat ganern ulol,0,0,0,0,0,1
1701,everything about hinduism is bullshit fuckers and their followers were evil,0,0,0,0,1,0
318,kupal ka lumayas ka ng pinas isa kang salot pumunta ka nalang sa somalia,0,0,0,0,0,1
649,tangina sa nagcomment na najunk yung mga kaso laban sa mga marcos kasi eventually the truth will prevail gaga dahil lang sinabi ng idol mo na wala silang sala paniniwalaan mo na sila tangina may church of marcos na ba e yung mga anak nya nga patron saint ng historical revisionism at petty recounts,0,0,0,0,1,0
1435,putanginang universal healthcare law yan sobrang walang kwenta apmc na mismo magrerelease ng statement kung gaano kawalang kwenta yan,0,0,0,0,0,1
1480,kadiri amputa bente mahigit ka na nantitira ka pa rin ng bata dito sa stan twt naturingang big account ka pa feeling binata ka tol,1,1,0,0,0,0
710,maraming evangelical church sa pinas kalakhan masasamang kulto tangina never born again,0,0,0,0,1,0
1383,jowa nya daw peru sya lang nakakaalam haha edad trenta mahigit kana yung brain pabalik sa pagiging teen age isa ka sa mga kakilala kung napaka sinungaling may masabe lang sa kwento para di mapag halataan na virgin pa ulol gurang na hanggang bate nalang,1,0,0,0,0,0
1283,tangina tong mga baby bra warriors at baby brief warriors ng jamill todo bati kayo sa magulang nyo pag mothers day pero yung point na respeto sa magulang dun sa issue di nyo alam,1,0,0,0,0,0
1769,pokpok pota whshhahaa sana di kayo magkatuluyan tangina he deserves better,0,1,0,0,0,0
973,ulol putanginamo tarantado gago tanga bastos walang modo bobo baliw shit siraulo sinto sinto punyeta kulang kulang may sayad stupid pakyu abnormal putaragis hayop demonyo animal aso pusa daga ibon ahas ipis baka tigre buwaya pagong elepante unggoy puta na sayo na iahat,0,0,1,0,0,0
628,tanga ang pangit mo pa rin,0,0,1,0,0,0
633,ahh shut up sarap mong dagukan letse ka ang ingay mo sa twitter puro naman kabobohan ang sinasabi mo parehas lang kayo mga bikolano,0,0,0,1,0,0
1307,bwakang ina talaga ng mga muslim na to sa taytay umalis kayo dito kayo pa matapang talaga fucking go to hell,0,0,0,0,1,0
1401,naneto ikaw nga nang ghost e tangina mo ulol pakyu tarantado bwakanangshit,0,0,0,0,0,1
1409,pakshet bakla daw ako sabi ni mama,0,1,0,0,0,0
1249,umay netong isa kong groupmate bakit kailangan kumuha ng idea from other group eh ang panget naman ng output parang walang sariling utak lol,0,0,0,0,0,1
2076,nakakasuka nakakadiri mga ulol on el shaddai catholic charismatic group sundin niyo and inendorsong mga kandidato ng lider niyo nang magkalinawan na hindi diyos ang sinasamba niyo mga tanga,0,0,0,0,1,0
1255,hay tangina seriously wala bang baby boomer convention dyan tas ipadala natin silang lahat dun para italk over yung issues nila pota pagod na pagod na ko magjuggle ng paghahandle sa mga matatandang makitid ang utak,1,0,0,0,0,0
1497,natatawa talaga ko sayo ang bobo mo pinagpipilitan mo yang pics na yan sinu ba yan bwahahaha isa lang alam ko pagtumabi ka kay tita wella magmumuka mang badjao na nanghihingi ng limos sa jeep ahhahaa,0,0,1,1,0,0
1372,kapag lalake gumawa non manyak agad pero pag babae gumawa ng ganon ka disgusting na paraan ng pag kapkap trabaho lang tanginang stereotyping yan minor pa naman si niki tangina lang,0,1,0,0,0,0
1530,tarantado ka talagang bata ka,1,0,0,0,0,0
1664,isang malaking pakyu sa gurang kong coworker na laging paikot ikot lang,1,0,0,0,0,0
1355,nakaka stress noh ung about sa pag asa island tang inang mga chinese to dear us please help us,0,0,0,1,0,0
1822,putang ina nyong mga triggered pabor sa poverty is a choice puro survivorship bias at dahilang malthusian naman mga rason mga gunggong,0,0,0,0,0,1
2064,tanginang gobyerno ito kaya nila pinatalsik ung dating chief justice ay dahil sa saln ngayon hindi makapag bigay ng saln ang presidente bat d nyo mapatalsik,0,0,0,0,0,1
2053,fuck this predator of a priest all you priests deserve to rot in fucking hell putangina nyo putaca pope francis,0,0,0,0,1,0
1644,ulol pakyu sinong niloko mo,0,0,0,0,0,1
1998,sabi na masasama ugali ng mga koreano na yan e halata naman sa tingin nila tangina mas mababait pa mga hapon,0,0,0,1,0,0
796,baba ko un o titi mo so jan mona inaamin na ikaw talaga yung nakakatusok ang baba hahahahahahaha tangina bakla palagas kana ng palagas pati sarili mo pinapahamak mo baklang matanda na panget hahahahahahahaha,1,1,1,0,0,0
646,putanginamo hindi porket teenager ka na kelangan may syota ka na wag kang atat kebabaeng tao pakyu,1,1,0,0,0,0
1013,buhay binata na naman sha putangina,1,1,0,0,0,0
1988,bakit ako maiinggit dun sa shinare niya na babae post niya rp naman edi mag sama sila pakyu sila,0,0,0,0,0,1
557,dami mong alam pareho lang kayo bobo _ nigger kayo pareho hahahahahah mukha pang unggoy mahaba lang baba ni ken,0,0,1,1,0,0
682,kapal ng mukha mong sabihin na mas pogi ka pa kay jaemin jhones velarde pakyu mukha kang uhog na di malabas,0,0,1,0,0,0
578,wtf ang mga hoe teenagers na to binoto si marcos dahil sa anak niya ang pagit naman nga pakyu,1,0,1,0,0,0
1820,parang tanga sa office ang tahimik ko daw masyado eh putang ina ano gusto niyo bigla ako magsisigaw sa office na parang baliw,0,0,0,0,0,1
1110,goddamn chink bastards putangina nyong mga chekwa kayo haha pakyu all,0,0,0,1,0,0
1267,tangina lang yung mga kumag na mahilig mag downplay ng prospects ng opposition lalo na ung mga boomer or kaya mga batang feeling woke gagu ba kayo kung putanginang negatron laging 31 m kase sila so wag nalang natin ipaglaban ang pilipinas eh wala talaga tayong mararating,1,0,0,0,0,0
1723,kerengkeng kirida kabit malandi pokpok mistress haliparot hindot no 2 prosti makati pakarat pakantot malandi,0,1,0,0,0,0
2018,ate babygirl kakantutin ka man non pero you think isspoil ka den gaga to hahahahahahahha babae ka nga pero imbis na sympathy mo andon sa babae eh mas may amor ka pa sa pera,0,1,0,0,0,0
1184,tong negra nato nakakaputangina e magsalita ka lang kapag tinatanong ano tangina neto nakikisali pang magaganda lang tong away nato para sa mga naliligo lang pakatas ka muna ng libag mo tangina mo,0,0,1,1,0,0
525,mero pa bastos kadiri mga arabo at indian tsk tsk,0,0,0,1,0,0
1060,putang ina nyong mga naninigaw sa akin at nangmaliit sa akin isisumpa ko kayo,0,0,0,0,0,1
541,tingin mo maganda kana nyan sa blond mong buhok ulol mukha kang badjao tang ina mo,0,0,1,1,0,0
1195,eh kadiri don eh nognog pa huhu african bro,0,0,1,1,0,0
1679,nakakahiya naman sa mga arabo mong likers ayy sareeh,0,0,0,1,0,0
749,ang landi mong bakla ka,0,1,0,0,0,0
2001,pangit ng mukha mo puta,0,0,1,0,0,0
1431,tangina mo taba kala mo naman ang sarap mo,0,0,1,0,0,0
485,potang mga animal rights activist to bakit hinde kayo sa sabungan pumunta at mag protesta,0,0,0,0,0,1
1758,yung mga salot na mandarambong sa gobyerno pinabobo kinaltasan ba naman edukasyon at pinapagutom mga tao,0,0,0,0,0,1
1924,ano jowa ba kita para iyakan ko kadiri kang bisaya ka ahhahahaha,0,0,0,1,0,0
96,puta kang bakla ka kupal,0,1,0,0,0,0
1021,putangin ang daming boomer one person at the time lang kasi kingna naman wala na ngang social distancing dahil ang haba ng pila kasi ang dami nyong dalang atm nga pakyu kayo,1,0,0,0,0,0
564,dapat daw patayin lahat ng muslim sa mindanao pati inosenteng mga bata at matanda lahat ng muslim patayin daw,1,0,0,1,1,0
1265,ulol tangina mo bading,0,1,0,0,0,0
743,tanginang mga boomer to mga dds amputa bubulong pa na iba kase yung generation nila heheuenai ulol mga pakyu,1,0,0,0,0,0
864,tanginang mga lalaking to anong karapatan niyong sabihan ng malandi or maharot ang isang babae without any proof lakas mo ah ikaw tong maharot hmp,0,1,0,0,0,0
1599,pasalamat kang babae ka kung ang edad ko 12 yrs magtago ka na sa tatay mong senador kiko matshing pangilinan dahil hahanapin kita gagawin kitang pokpok para gahasain tapos sisihin mo tatay mo dahil hindi ako makukulong,1,1,0,0,0,0
1715,nakakainis ka ang sarap mong patayin ang manhid mo multo ba ako sa paningin mo mag salamin ka kaya bulag ka ba,0,0,1,0,0,0
1485,umay sa mga kabataan pakyu daw kayo sabi ni jrizal,1,0,0,0,0,0
892,in b4 fragil3 z00m3r ka s0brang sp00nf3d kay0 im bordering gen x in age kung etong mga mindset ng mga kapwa millenials ko nakakahiya na kayo ang kahenerasyon ko kung ang mababato mo lang is ak0 ang b0ss m0 haha ang lungkot at meaningless ng buhay mo,1,0,0,0,0,0
1578,napapalibutan ako ng mga mababaho halong chekwa at mga indiano patayin niyo na lang ako,0,0,1,1,0,0
1882,putangina niyong mga matatanda kayo lahat kayo giyang na giyang ikulong ang mga batang lumalabag sa batas pero yung mga kasingtanda niyong nagkasala sa bayan hinahayaan niyong magpagalagala putangina niyo putangina niyo talaga,1,0,0,0,0,0
1039,auto bobo tatangatanga at walang kwentang ferson ang label ko agad sa mga gen z at millenials,1,0,0,0,0,0
207,for a filo sobrang kupal mo ayan tinagalog ko na para maintindihan mo yung sariling wika natin at di ko na idadaan sa english i wont bother unfollowing you and will mute you instead na lang parang gago ng ugali ampota,0,0,0,1,0,0
393,tangina gma kinunsinte nyo pa si revilla,0,0,0,0,0,1
795,tangina mo bato senador ka hindi bodyguard ni digong hindi kita binoto dahil alam kong wala kang alam sa pagiging senador babae lang pala pikon ka na para kang bata,1,1,0,0,0,0
871,sinasamba ng mga muslim si satan 5 beses araw araw,0,0,0,0,1,0
398,ung relasyon niyo ng jowa mo papalit mo lang sa bagong kakilala mo bobo mo gurl panget ka nga tanga pa pumili hahahaha bobobo talaga ng mga babae,0,1,0,0,0,0
767,stop doing yoga hinduism is a satanist cult fuck them all,0,0,0,0,1,0
1990,tanginang kristyano to anong i dont feel sad for you ulol enabler ni duterte punyeta kapwa mo nawalan ng trabaho tas i dont feel sad ulol mo clown ka,0,0,0,0,1,0
1242,i think may sakit sa pagiisip tong kupal na babae na ito,0,1,1,0,0,0
1029,unpopular opinion pero girls ilugar din kasi yung pananamit para di mabastos imean wala namang masama umawra pero sana nilulugar yung pananamit,0,1,0,0,0,0
1793,tangina pinagmumukhang tanga mga pilipino tapos andaming inutil na dinedefend pa mga gago,0,0,0,1,0,0
643,papatayin mo ang mga bobo wag mong patayin sarili mo hahaha,0,0,0,0,0,1
2043,seryoso ka ba may suggestion sana ako tutal incompetence naman niya ang pumatay sa mga bicolano,0,0,0,0,0,1
1967,tangina ng mga straight men na homophobic tapos pala send pa ng scandal hahaha tangina nyo ah,0,1,0,0,0,0
613,ang sarap talaga sapakin ng mga taong amoy arabo e bwiset,0,0,1,1,0,0
1763,mas lalong dumami ang mga hipokritong mga katoliko tangina niyong mga bugok,0,0,0,0,1,0
961,ulul tang ina mo negro ka gago mamatay ka na nawala 2k ko sayo tang ina mo,0,0,1,1,0,0
1571,mukha daw kaming lampaso hahaha pakyu mukha kang burnik hahahah,0,0,1,0,0,0
726,mamalasin magiging jowa ni rosedin at lalakero yan tarantado yan,0,1,0,0,0,0
1896,malalaman mong pokpok talaga mga volleyball stans kasi nag upload lang si patry ng pics eh nabaliw na naman ang lahat abangan mo bukas makalawa sa ibang lalaki na naman kikiligin yang mga gaga,0,1,0,0,0,0
684,fresh ka wdym tanga puro ka nga tigyawat nuka bulag hahahahahahha,0,0,1,0,0,0
99,yall catholics better shut ur damn mouths talk abt hypocrites at their finest wala akong pake mga kahoy lang naman yang sinasamba nyo,0,0,0,0,1,0
805,tangina talaga woh di ko sila titigilan mga kapwa ko inc nagtatawanan pa mga hayop ang dami nilang pinagkakalat na kabastusan,0,0,0,0,1,0
1752,putang ina naman wala bang permanenteng solusyon para mapalayas at ma ban na ng tuluyan yang mga badjao mendicunts na yan nakaka irita na e konti na lang hahagisan ko na lang ng molotov mga yan sa gabi suki na ako ng barangay mamaya suki na rin ako ng social welfare desk o kung ano sa munisipyo re,0,0,0,1,0,0
1598,ang bobo mo di ka makagets scripted nga diba gusto nila kasi batch 2 makapasok jusko wag kang magyabang baka paglabas nyang idol mo walang projects ulol isip bata siguro minor ka pa ang bobo mo wala ka namang alam,1,0,0,0,0,0
407,gago instagram saka messenger anuena meta bawal magsend ng pictures,0,0,0,0,0,1
503,kala mo kung sino ka tangina mo ang itim mo gago pero mas maitim pa rin ang singit mo,0,0,1,0,0,0
1072,ang galing talagang mag misinform ng mga hinayupak na rphilippines pinapalabas nila na antivaxxer si persida na ang totoo sa dengvaxia lang sya may issue hoy mga ulopong na gonggong delikado ang dengvaxia sa mga hindi pa nagka dengue yun ang issue mga barombadong talipandas putragis,0,0,0,0,0,1
1057,pakyu kayong boomers kayo mamatay na kayo pota bat ba kase ang healthy ng mga tangang to ahahahahha,1,0,0,0,0,0
930,hayop talaga tong mga badjao na to wala ng nagawang maganda tangina ang sarap pumatay e,0,0,0,1,0,0
780,tangina ng presidente nating traydor tangina mo pasalamat ka at walang papalit sayo matino at kung mabagsakan ka ng bakal galing sa kalawakan at madedo ka lalong gugulo pilipinas,0,0,0,0,0,1
1864,putang ina mo dwyane wade ninakaw mo kay aaron gordon ang dunk contest tapos binigay sa kakampi mo at putang ina mo rin chaka khan masyadong chaka ang starspangled banner mo,0,0,0,0,0,1
201,ang sarap duraan ng mukha mong halimaw ka mukhang aso na natutulog sa principals office kapag wala yung principal,0,0,1,0,0,0
135,papakamatay na lang ako kesa maging mentally retarded araw araw tulad mo,0,0,1,0,0,0
1052,tangina mo revilla hindi pa ba sapat na nagnakaw ka ng puwesto sa senado magnanakaw ka pa ng airtime gago ano habol mo award sa pinaka pacute kasi pakyu din o pinakamakapal na mukha,0,0,0,0,0,1
41,dunno some guy bicolano din nireblog nya because mga bicolana daw bwiset sapakin ko yun eh,0,1,0,1,0,0
1018,putangina hindus are also aggressors fuck yall ang babaho nyo pa,0,0,1,0,1,0
231,born again people are the worst pucha kayo fucking go and suck ur dicks,0,0,0,0,1,0
1514,olol anon kantutin ka sana ng kamalasan pakyu mukha kang timang,0,0,1,0,0,0
1797,omg yung arabo na kausap ko ngayon gustong makipagrak rakan haahahah tangina putulin ko titi neto ey,0,0,0,1,0,0
379,mga babae nga naman talaga maghahanap ng gwapo tapos pagniloko sasabihin lahat ng lalake parepareho ulol pakyudi ko nilalahat ng babae wag maging defensive isipin niyo yung mga lalaking seryoso nasa tabi niyo na maghahanap pa kayo ng manloloko ayos yan,0,1,1,0,0,0
289,di mo ikinaganda yang paglabas mo ng cleavage mo tanga flat ka pa naman mukha kang plywood gago,0,0,1,0,0,0
419,haha tangina malalanding bading,0,1,0,0,0,0
1699,panget mo na nga panget pa ugali mo bobo mo pa darryl yap tanga bobo,0,0,1,0,0,0
392,potangina yang bagong bong revilla gma show na yan dapat iboycott ang produkto na magaadvertise jan,0,0,0,0,0,1
593,mga ka inc ayusin nyo pumili bukas ha mga matatanda na tayo putangina natin yon lang out na me,1,0,0,0,1,0
1523,tangina lalandi landi ka sakin di ka pa pala nakakam move on sa ex mo,0,0,0,0,0,1
1163,bat pag kasal na saka nyo pa nagagawang mag loko ang kapal naman ng mukha nyo pero putangina mo parin skusta clee kala mo nakalimutan na kita ulol talaga sa mga lalaki pakyu kayo malala,0,1,0,0,0,0
1087,putang ina sa gobyerno at sa mga bulag na tupa bingong bingo na kayo,0,0,1,0,0,0
1496,tangina ulit ng mga kanser sa mobile legends two tier na ibinaba ko sa isang linggo lang tangina nyo mga bugok mga wala na kayong pagasa sa buhay hindi na kayo gagaling mga hkwjbauqxatmbh,0,0,0,0,0,1
648,gago pre di na yan pussy ng college slut yan na yung gamit na gamit na pussy ng 40yr hotwife na nagpapasok ng 10in na tite,1,0,0,0,0,0
1153,kadiri gago imagine fucking this bitch hindi ka na malilinis sa kahit anong ligo lmfao,0,1,1,0,0,0
1368,putangina may chekwa na nahospitalize sa sacred heart ahhcck ayoko pa maging zombie arat nuod,0,0,0,1,0,0
521,kingina niyo mga bulag sarap patayin sinasaksak kakampi amp,0,0,1,0,0,0
1863,at sa mga gurrang na millenials oo gurang tigilan nyo na po nakakahiya tayo sa mga kabataan ni hindi nga nila kilala mga 90s idol,1,0,0,0,0,0
1881,prehas kayong bakla maypa gym2 pa kayong dalawa gusto nyo lang nman amuyin yung mga pawis ng mga nag gygym doon mga baka mga bisaya skwating mga bisakol mamatay na kayong dalwa mga bisaya,0,1,0,1,0,0
65,wala na ngang ambag puro katangahan pa sinasabi bat di mo nalang patayin sarili mo bobo ka naman and wala silbe hihi,0,0,0,0,0,1
1837,panginoonallahjehovahbuddha o kahit sinong diyos pa yung sambahin mo putangina mo pa rin,0,0,0,0,1,0
15,napakaimmature bilang teenager taena hindi ka dapat binibigyan ng phone,1,0,0,0,0,0
1181,vovo tangina mo kain ka pa saging bisakol,0,0,0,1,0,0
1065,ang pagboto sa gagong yon ay isang kapintasan,0,0,1,0,0,0
493,di makontrol ng baklang pari na to yung isang matang ahas na may bayag kaya umaabuso ng mga batang walang kamuwang muwang,0,1,0,0,1,0
380,putang ina may dswd regional office na akong ipapahiya sa tulfo o kung saan lagi na lang sa bayan namin napapapadpad ang mga badjaomendicunts na ito,0,0,0,1,0,0
188,kadiri eew di ako papatol sa badjao sa malaking ilong lang,0,0,1,1,0,0
764,tanginamo mind your own business you boomer kaya ka iniiwan eh dsurv pakyu,1,0,0,0,0,0
217,filipinos may have really descended from monkeys no hate but their bone structure and teeth were accurate,0,0,1,1,0,0
1946,tanginang kajejemonyohan na yan matic wala na akong respeto sa mga ganyang tao tanginang yan gaganda ng telepono puta walang pambili ng headphones dukha amputa,0,0,0,0,0,1
792,tangina ng mga ibang grade 7 nakakaputangina nalang kayo e nung grade 7 kami dati may galang pa kami sa matatanda samin eh kayo putangina kayo mahaharot nanga wala pang galang ing anakshuta hahahahahahaha,1,0,0,0,0,0
1077,mga bakla mas masahol pa kayo sa hayop nababagay sa inyo masunog sa impyerno,0,1,0,0,0,0
879,tangina mo fatdog kabobohan ng mga teacher sa school ampota,0,0,0,0,0,1
338,tang inang wildrift to kung hindi ml player tanga na chingchong makakalaro mo,0,0,0,1,0,0
